score	text
5	너무 맛있게 잘 먹었습니다 직원분들 너무 친절하세요 ㅎㅎ 초밥 하면 상무 초밥이 젤 먼저 생각납니다 다음에 또 오겠습니다 서비스 최고 😍
5	재방문 의사 1000000입니다^_^ 초밥도 너무 맛있었고 첨부터 끝까지 친절한 직원분들 응대도 만족스러웠습니다! 잘 먹었습니다!
5	오늘따라 초밥이 너무 당겨서 상무 초밥 가서 초밥을 먹었는데 너무 만족스러웠어요!! 회도 싱싱하고 정말 두툼하니 먹을 때 너무 행복했어요ㅎㅎ 다음엔 부모님하고 꼭 와서 식사하고 싶어요!!
5	점심특선 가 선비 있고 좋아요
5	점심특선 대박 ㅠㅠ♡♡♡ 8pc라서 계란 초밥을 추가했지만 없었어도 배불렀을 듯..
5	맛있습니다!
4	깔끔하게 맛있는 곳
5	맛있고 가격도 착해요
5	맛있는 초밥
5	6명이서 인당 2만 원도 안되는 가격에 회와 초밥까지 오지게 먹고 나왔다 둔산동 최애 맛 집!!!
4	웨이팅 중 마실 음료까지 굿
1	전화로 포장 주문하고 5분 만에 도착하여 기다리고 있었습니다. 30분 넘게 기다렸을 때 직원분이 건넨 건 제가 주문한 초밥이 아닌 다른 분 전화번호가 적혀있는 동일 상품이었습니다. 그 상품은 최소 10분 전부터 카운터에 나와있던 것이었습니다. 계속 안 찾아가는 제품 그냥 줄까 봐 제가 새로운 초밥이 나오나 계속 지켜보고 있었습니다. 혹시나 했는데 역시 나와있던 제품을 주시더군요 직원분께 다른 분 번호가 적혀있는 건데 받아도 되냐고 물었더니 괜찮다고 하더군요. 이런 식이면 배달 상품도 포장 주문 전화해놓고 안 찾으러 온 사람들 거 보내주시는 거 아닌가요? 그렇게 생각할 수밖에 없네요.
5	여기 너무 맛있어요 ㅠㅠ 초밥 최강 맛 집
5	맛나요 굿
5	이만큼 깔끔하고 맛있는 초밥집은 여기가 일등인 것 같아요. 특히 간장 새우초밥이 맛있습니다.
4	점심특선과 스페셜 추가하고 먹었는데 맛있었어요. 크림 카레 가락국수도 시켰는데 간이 좀 약한 게 아쉽네요.
5	맛나고 괜찮아요
5	사람이 많아서 오픈하는 시간에 맞춰서 가야 웨이팅 없이 주문할 수 있어요! 메뉴도 미리 생각하고 가셔서 바로 시키셔야 될 거 같아요. 음식 나오는 시간이 좀 걸리더라고요! 맛있었습니다!!
5	특선 초밥 먹고 너무 맛있어서 새우튀김이랑 계란 초밥 더 시켰어요. 저도 정말 맛있게 잘 먹고 같이 가신 분들도 만족하셨네요. 밥맛도 좋고 생선도 싱싱하니 깔끔합니다. 강추예요!
5	회를 좋아하는 동생이랑 같이 먹기에 익은 새우초밥이 있어서 함께 먹을 수 있어서 좋았어요. 가격도 좋고요
1	천안 상무 초밥에서 먹어보고 너무 맛있고 친절해서 대전에서 상무 초밥 직영점으로 갔는데.. 실망이에요 ㅠㅠ 일단 들어가서 아무도 없어서 문 앞에서 계속 서성이고.. 저희가 자리에 앉으려 하니 그때야 몇 명이냐고 물어보시고.. 직원분들이 일하다가 그릇을 깰 수 있지만 여긴 너무 심하더라고요.. 그리고 학교도 완전 다 물렁물렁했고요.. 간장 바르는 솔이 안 말라서 없다고 그러시고..... 그냥 천안 상무 초밥이랑 너무 비교됐어요.. 앞으론 대전에서는 안 먹을 것 같아요 ㅠㅠ
1	음식이 너무 늦게 나오고, 빠트리고 나옴. 일하시는 분들께 얘기해도 제대로 안 나오고 일하는 사람이 몇 명 돼서 그런가 무전하고 땡. 또다시 무전하고 땡. 음식은 안 오고 바쁜 시간도 아니었는데 기분이 좋진 않았음.
2	기본 학교 맛이 이상했고 백김치? 도 신맛이 강했어요 초밥은 맛있었는데 장어는 가시가 거슬리는 맛 바쁠 때가면 자리에 앉고서도 한참 기다려야 음식이 나와서 이 정도 기다려서 먹을만한 가 생각하게 됩니다
1	매장 밖 대기 20분 주문 대기 40분 1시간 대기하고 10분 먹고 나왔어요 연어 초밥은 괜찮네요. 밥은 너무 딱딱해요.
4	맛있지만 바쁠 땐 직원이 불친절합니다 ㅎ
4	도토리 야채 전 꼭 드세요!
4	👍👍
0.5	묵사발 보리밥 전 이렇게 시켰고요 묵사발 너무 비려서 한입 먹고 버렸습니다.. 육수가 왜 그렇게 비린가요?? 어떻게 이렇게까지 버릴 수가 있는지.. 제 입엔 정말 비려서 못 먹을 정도였습니다 보리밥은 평범하고요 전은 먹을만하지만,, 나 식당 대비 비싼 편이라 느껴지네요 총평:돈 받고 먹어야 될 거 같은데 돈 주고 먹었으며^^; 근 10년간 최악의 식당을 만났습니다^^; 다신 안 갑니다.
1	진짜 묵 싱겁고 보리밥 가격대 비해 진짜 별로고 밥 안 먹고 한 시간 걸려서 왔는데 정말 별로네요 웬만해선 안 남기는 편인데 세입 먹고 나왔습니다.
0.5	묵. 보리밥 좋아해서 멀리서 찾아왔는데.... 별로였어요 묵은... 멸치 비린내 진짜 너무 심해서 묵만 건져 먹다가 포기.... ㅎ 보리밥도 진짜.... 모르겠어요... 왜 맛 집인지.... 공복에 와서 배고파서 대충 먹고 남겼어요.....
3	푸짐합니다~~~
3	여기 깔끔하면서 건강한 한 끼 하세요 ^^
5	산 밑 할머니 식당 보리밥 오랜만에 먹는 보리밥, 묵사발, 도토리 묵전 모두 최고였습니다! 청국장 맛이 정말 최고!
4	맛있어요!!
5	맛이 정말 좋습니다~^^
4	직원들이 친절하고. 맛있네요
3	건강한 맛이에요
3.5	묵사발, 보리밥 너무 맛있어요 ㅋ 묵전도 ㅋㅋ 꼬옥 드세요!!
5	깔끔하고 맛있어요~~
4	보리밥은 야채가 아삭한 게 괜찮아요 묵밥은 멸치육수 맛이 좀 강하게 나서 멸치국수 육수에 묵을 넣은 것 같았어요
4	입맛 없을 때 보리밥 먹으러 갈 곳은 여기!!
3.5	보리밥에 도토리묵 최고
4	보리밥에 도토리묵 맛있어요
4	맛있는 녀석들도 다녀간
4	묵보다 보리밥이 더 낫다는...
3	맛있어요
4	두부랑 전이 너무 맛있어요
5	너무 맛나요
3	저는 묵사발보단 보리밥 비빔밥이 맛있었어요
4	.
4	맛있어요~
1	서비스 쾅 맛쾅 집 와서 순대 사 먹음
4	가격대 저렴하고 양도 엄청 많음. 자주 들르는 집 전도 진짜 맛있음
4	깔끔한 편입니다.
4	묵집 저렴하게 배불리 먹는다
5	깔끔하고 고소해서 좋아요 ㅎㅎ
5	유명한 집인데도 맛나네요 ㅋ
3.5	괴 안에욤
4.5	공간이 넓고 시원해요 쿠폰 자주 줌 원하는 닉네임으로 불러주는 곳
5	짱 맛있어요 와플짱!
4	너무 이뻐요~
4	카페 인테리어가 예뻐요!
4	예뻐요 좋아요
5	고등학생 때부터 애용했어요 와플 정말 맛있어요 ㅠ
5	좋습니다.
3	진짜 숍이 엄청 커요 ㅋㅋㅋ 많은 사람들이ㅡ와도 너무 좋은 둔간동 핫플레이스입니다
5	괜찮아요
5	맛있어요
5	초콜릿 와플 존 만 ㅠㅠ
5	항상 친절하고 디저트가 맛있어요
4.5	세련된 느낌은 아니지만 직원분 정말 친절하시고 가고 후회한 적은 없는 둔산동 좋은 카페💛
4.5	역시 가격도 싸고 맛있네요 ㅎㅎ
4.5	너무 좋아요 분위기도 최고 ~!
5	와플 맛있어요~^^
3.5	와플~
4	와플이 맛있어요.
5	와플 꼭 드세요 존맛탱🙌🙌
5	올 때마가 다 기분이 좋아지는 곳, 10년 전이나 지금이나 그대로인 곳 여긴 와플 최고!
4.5	분위기도 앤티크하니 좋고, 맛도 있어요 🧇 ☕️
5	노트북 하기도 좋고 이야기하기도 좋아요
4.5	넓어서 좋아요
5	아늑해요 수다 떨거나 혼자 갈 때 둘 다 좋아요 둔산동 가면 맨날 이 카페만 가게 되네요
5	언제나 친절하세요 ㅜㅜ 와플 정말 맛있어요
4	호르크 너무 좋아요 분위기도 좋아
5	10년 넘게 오는 곳 레몬 토마토주스, 레몬 키위주스, 수제버거 F, 아이스초코 최애입니다!
5	정말 좋아하는 곳이에요! 인테리어와 분위기가 너무 좋고 직원분들도 정말 정말 친절하세요~
4	맛있어요
3.5	맛있어요
5	분위기 좋고 와플이랑 라테 맛있어요
5	너무 친절하세요 ....
5	여기 너무 좋아요
5	너무 맛나요 꼭 드셔보세요
5	너무 좋아요
4	너무 좋아서 매번 찾는 곳이에요
5	사실 와플을 찾아 먹지는 않은데 이곳 와플은 진짜 찐이에요~쫀득한데 또 부드러운데 향도 나고! 다음엔 얼 그레이와 플 먹어보려고요! 아 그리고 휘핑을 기본으로 올려주셔서 휘핑 싫어하신 분들은 미리 말씀하시는 게 좋을 것 같아요!
4.5	가격도 저렴하고 와플 맛있어요 ~~
3	굿
5	와플도 맛있고 좋아요
5	홀리 크로스 하면 초코 프라페! 너무 맛있고 항상 친절해서 방문할 때마다 기분이 좋아요
5	항상 와플 먹으러 가는 카페
5	여긴 와플 맛 집
5	와플 맛나요
5	와플 진짜 장맛 ♥️♥️
5	음료 맛있어요
5	얼 그레이와 플 존 만이고 밀크티도 은은하니 좋았어요! 분위기도 예쁜 곳
5	와플맛집ㅎㅎ!!
5	여기는 와플 안 먹으면 바보
5	너무 맛있어요"~~
5	분위기 좋고, 맛있습니다.
5	크리스마스 분위기 갑 카페
5	트리가 아주 영롱하니.. 이쁩니다.. 크리스마스에 오세요
5	가격도 괜찮고 맛있었어요 :) 무엇보다 분위기가 좋아서 좋네요ㅎㅎ
5	최고다 여기는
5	ㄹ롤ㅇ
5	싸고 퀄리티 좋아요^^
5	최고
5	와플 최고 맛집
3	편안한 분위기 메뉴도 둔산동 치고 저렴하며 다양하다
3	와플 맛있음
5	내부도 넓고 직원분도 친절하세요 안에 원목의 자랑 나무가 있고 천장이 높아서 좌석이 많아도 답답하지 않고 얘기하거나 공부하기에도 좋아요
5	맛있음
5	와플 맛 집!!!! 왜 와플이 추천이 많은지 알겠더라고요 와플 바삭 촉촉인데 가격도 저렴해서 완전 대만족입니다ㅠㅠ 음료도 엄청 맛있고 좋았어요! ㅎㅎ
5	분위기도 좋고 점원 분들도 엄청 친절하세요! 특히 부르는 호칭을 내가 결정할 수 있는데 이게 제일 좋아요. 와플도 엄청 맛있고요. 인테리어가 되게 포근한 크리스마스 느낌이랄까요 와이파이도 잘 되어있어요
5	친절하고 좋아요 커피도 맛있고요
4	와플도 맛있고 커피도 저렴하고 수다떨기 좋은 분위기
4	밀크티 체고.
5	핑크 자몽
5	내부 인테리어가 너무 이뻐요
5	화이트초코 느끼함 ㅠ
5	대전 둔산동 대표카페 카페 내 인테리어가 세련되었으며 평균 이상의 음료 맛을 자랑합니다 디저트도 맛있어요^^
5	맛있어요 ᄒᄒ
5	초밥이 맛나요
5	종류가 다양해서 좋아요
3	코로나 때문인지... 음식이 예전보다 떨어지네요
5	좋았어요~
4	친절한 사장님들.
4	맛있어요
5	굿
2.5	좋아요
4	초밥ᆢ여러 가지 맛나요~
4	굿
4.5	굿
3.5	통조림 참치 올린 초밥은 있는데 참치 초밥은 없어요😂 그리고 뷔페 같은 데서 먹는 토마토 스파게티 진짜 맛없는데 오늘은 맛있었음🤔 재난지원금 사용된대요!
4	다양한 음식이 있고 재난 카드 사용됩니다
1	전복 더 먹으면 화냄
4	괜찮아요
5	리뷰 보고 걱정했는데 ⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬ ⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬⫬ 엄청. 잘. 먹음 사람마다 입맛은 다른 듯 잘. 먹었습니다😍
4	좋아요
4	좋아요~~
4	좋아요
5	전복장 등 디너 메뉴 좋네요
1	음식이 짜고 정말 맛없다
5	런치도 괜찮아요... 맛나게 잘 먹었습니다.
4	퀄리티 괜찮아졌어요
4	쿠우쿠우는 그냥 맛있습니다 아시죠??
4	어버이날맞이 가족 식사했어요 코로나 영향인지 점심시간인데 한적하더라고요~ 맛있게 먹었어요!
4.5	굿
5	맛있게 잘 먹었습니다
5	굳
3	또 방문할게요 ...
5	굿
5	굿
4	짱
4	역시 구성비 좋아요!!
5	평일 점심 첫 방문 깨끗하고 좋았어요
5	맛있어요 바로바로 메뉴 채워지지 않아서 아쉽지만 그래도 가격 대비 괜찮아요
4.5	맛있어요 초밥 종류가 다양해서 좋아요
5	직원들이 친절하고 좋아요
5	좋아요
5	맛있어요~
4	은행동에 비해 규모는 작은데 맛은 있어요
5	맛난 대전 둔산동 초밥 뷔페
5	좋아요 여기
3	그냥 그랬어요 ㅜㅜ,,,
5	좋아요
5	홀 분위기 쾌적하고 음식도 맛있어요
0.5	가게 여자분 말투와 손님 대하는 태도 덕분에 기분 나쁘게 먹고 가네요~~~~ 에어컨이 바로 아래 있어서 춥다고 얘기하니 좀 있다가는 또 덥다 할 거라면서 기분 상하게 말씀하시는 거 보고 깜짝 놀랐네요 손님한테 어찌 그런 말을 해요? 말을 꼭 그렇게 해야 직성이 풀리 시나 봐요 밥이 모자라 밥을 시켰더니 웨이팅 손님 드려야 한다고 공깃밥 추가도 안된다 하니 제가 맵고 짠 두부두루치기만 먹기 대회하러 온 것도 아니고 밥이 모자라면 밥을 새로 하셔야죠. 어찌 밥 먹으러 온 손님 보고 밥 추가가 안된다 하죠? 주실 거면 그냥 주시던가 한 번씩 사람 기분 상하게 말을 툭툭 내뱉고 주시고 참 이해가 안가네요. 역대급 불친절에 한번 놀래고 이영자의 입맛에 두 번 놀래고 갑니다~~~~~
0.5	이영자 씨가 뭐 때문에 추천한지는 모르겠는데 두부두루치기는 그냥 최악이었고 칼국수 개짬 제일 중요한 건 홀 보는 아줌마가 너무 불친절함 깜짝 놀랐음 그냥 집에서 어머니랑 같이 해먹는 게 훨씬 맛있음
4	이영자가 나와 더 유명해진 곳~ 간이 셀 수도 있는데 얼큰하니 칼국수 맛있어요 두부두루치기랑 주먹밥 만들어서 같이 먹어도 맛나요
3	두부두루치기 포장해와서 집에서 먹었네요. 중간 휴게시간 직전이라 기다리진 않았고요. 근처라면 먹어볼 만한 맛입니다. 좀 맵고 짜고 해요.
1	맛없고 두부두루치기는 맵기만 해요 원래 이런 게 아닌데
5	언제 먹어도 장맛 ㅠㅠ
4	너무 매워
3.5	좋아요
5	맛집👍
5	너무 맛있어요^^
5	개 꿀맛 대사동대흥동복수분식얼큰이칼숙수두두오두수육
5	항상 가는 곳!!
3.5	이영자 얼큰 칼국수로 유명한 곳 약간 매운탕 느낌의 국물이라 호불호가 갈릴 수 있을 듯
5	맛있게 잘 먹었어요
4	그저 그래 유
5	면도 쫄깃하고 국물도 진하고 아주 맛있었어요
5	맛나요
4	얼큰하고 맛있게 매운맛 칼국수가 더 맵다
5	맛나요.
5	맛있습니다. 가격도 저렴하고 유명한 이유가 있네요
4	맛있어요~~
2.5	좀 싱겁고 생각보다 별로네요
5	이제 다른 데서 돼지갈비 못 먹을 거 같아요
5	인생 갈빗집
2.5	맛있어요
5	갈비 인생 맛 집👍🏻
5	가격도 저렴하고 맛있어요
5	세지 않은 간에 맛있었어요 30년 전통의 이유를 알 것 같았어요 아이들도 잘 먹더라고요
4.5	역시나 너무 맛있어요! 존맛탱
5	실패가 없는 집입니다 달지 않고 무언가 늘 가미하지않앟지만 맛은 최고입니다 특히나 숯불구이라 더 맛잏습니다
5	정말 맛있어요♡
4	편히 먹기 좋아요"~~
4.5	구성비 좋은 맛집 친절해요
4	구성비 좋은 집입니다~!
4	맛있어요
5	오랜 전통이 있는 맛 집입니다~
5	오랜 전통 맛나네요
2.5	맛있습니다 갈비 오도독뼈는 비추입니다 바꿔달라 하세요
4	음. 노포라 얘기하긴 좀 그렇고 레트로한 감성도 있지만 30대 기준으로 어렸을 적 가던 갈빗집 느낌입니다. 그리고 갈비가 사 먹는 거 라기보단 집에서 할머니가 재워준 맛이랄까? 적극 추천에 맨날 갈 거예요!는 아니지만 한번 가볼만합니다.
5	진짜 돼지갈비!
5	대전 갈비의 대표 집ㅎ 맛있어요ㅎ
5	인생 맛 집입니다. 조금 허름하긴 하지만 정말 정말 맛있어요. 아주 오래전부터 다니고 있습니다!
4	평일인데도 사람이 엄청 많아요 고기 비주얼은 맛있어 보이진 않는데 막상 먹어보면 짭조름하니 맛있어요
